"Date","Open.","High","Low","Close..","Volume","Market.Cap","project","daychange","daychange_per","date"
"Aug 05, 2018",202.32,207.88,200.71,207.02,"170,719,000","1,706,106,350","Dash",-4.70000000000002,-2.32305258995651,2018-08-05
"Aug 04, 2018",210.46,213.77,200.28,202.45,"167,293,000","1,668,059,335","Dash",8.01000000000002,3.80594887389529,2018-08-04
"Aug 03, 2018",211.03,212.54,203.56,211.04,"160,182,000","1,738,489,387","Dash",-0.00999999999999091,-0.00473866274936782,2018-08-03
"Aug 02, 2018",219.37,221.66,206.39,211.94,"110,739,000","1,745,499,628","Dash",7.43000000000001,3.38697178283266,2018-08-02
"Aug 01, 2018",218.32,222.63,213.76,218.98,"94,695,000","1,801,736,235","Dash",-0.659999999999997,-0.302308537925979,2018-08-01
"Jul 31, 2018",235.74,235.8,213.68,218.37,"100,782,000","1,796,322,919","Dash",17.37,7.36828709595317,2018-07-31
"Jul 30, 2018",240.21,240.21,231.33,235.16,"371,534,000","1,933,973,657","Dash",5.05000000000001,2.10232713042755,2018-07-30
"Jul 29, 2018",241.28,243.01,237.36,240.42,"64,928,800","1,976,848,018","Dash",0.860000000000014,0.356432360742711,2018-07-29
"Jul 28, 2018",244.06,244.88,239.08,241.03,"94,602,704","1,981,403,683","Dash",3.03,1.24149799229698,2018-07-28
"Jul 27, 2018",242,253.57,235.38,243.93,"111,515,000","2,004,764,670","Dash",-1.93000000000001,-0.797520661157028,2018-07-27
"Jul 26, 2018",244.35,249.74,241.49,241.9,"130,621,000","1,987,652,085","Dash",2.44999999999999,1.00266011868221,2018-07-26
"Jul 25, 2018",251.07,254.41,240.67,246.94,"131,916,000","2,028,579,330","Dash",4.13,1.64495957302744,2018-07-25
"Jul 24, 2018",241.82,254.38,238.78,254.18,"107,106,000","2,087,653,934","Dash",-12.36,-5.11123976511455,2018-07-24
"Jul 23, 2018",250.36,258.48,240.84,241.47,"176,091,008","1,982,783,318","Dash",8.89000000000001,3.55088672311871,2018-07-23
"Jul 22, 2018",255.07,259.99,247.67,250.58,"163,632,992","2,057,154,656","Dash",4.48999999999998,1.76030109381738,2018-07-22
"Jul 21, 2018",248.4,255.83,241,254.92,"137,596,000","2,092,270,389","Dash",-6.51999999999998,-2.62479871175523,2018-07-21
"Jul 20, 2018",260.43,282,247.79,248.45,"172,104,992","2,038,768,813","Dash",11.98,4.60008447567485,2018-07-20
"Jul 19, 2018",265.26,270.73,255.7,260.13,"213,808,992","2,134,120,327","Dash",5.13,1.93395159466184,2018-07-19
"Jul 18, 2018",259.99,270.26,259.27,265.53,"251,270,000","2,177,942,363","Dash",-5.53999999999996,-2.13085118658409,2018-07-18
"Jul 17, 2018",246.73,263.94,244.65,259.96,"216,190,000","2,131,776,278","Dash",-13.23,-5.36213674867263,2018-07-17
"Jul 16, 2018",232.13,249.64,229,246.58,"159,618,000","2,021,585,274","Dash",-14.45,-6.22496015163918,2018-07-16
"Jul 15, 2018",224.57,234.56,221.44,231.64,"144,706,000","1,898,637,613","Dash",-7.06999999999999,-3.14823885648127,2018-07-15
"Jul 14, 2018",218.88,226.11,216.41,224.66,"122,131,000","1,841,021,358","Dash",-5.78,-2.64071637426901,2018-07-14
"Jul 13, 2018",212.05,241.43,212.05,219.56,"240,115,008","1,798,860,271","Dash",-7.50999999999999,-3.5416175430323,2018-07-13
"Jul 12, 2018",218.17,218.17,208.23,212.13,"239,220,992","1,737,596,755","Dash",6.03999999999999,2.76848329284503,2018-07-12
"Jul 11, 2018",220.8,224.91,214.83,218.4,"237,408,000","1,788,584,683","Dash",2.40000000000001,1.08695652173913,2018-07-11
"Jul 10, 2018",232.18,232.54,220.61,220.61,"174,620,992","1,806,211,959","Dash",11.57,4.98320268756999,2018-07-10
"Jul 09, 2018",243.51,244.93,230.91,232.42,"163,096,992","1,902,541,742","Dash",11.09,4.5542277524537,2018-07-09
"Jul 08, 2018",246.87,249.26,241.8,243.54,"170,284,992","1,993,066,046","Dash",3.33000000000001,1.3488880787459,2018-07-08
"Jul 07, 2018",241.59,248.11,237.03,247.63,"151,578,000","2,026,115,806","Dash",-6.03999999999999,-2.50010348110435,2018-07-07
"Jul 06, 2018",242.33,242.55,235.9,241.76,"206,210,000","1,977,633,950","Dash",0.570000000000022,0.235216440391211,2018-07-06
"Jul 05, 2018",245.65,250.66,239.27,241.29,"226,226,000","1,973,345,263","Dash",4.36000000000001,1.77488296356606,2018-07-05
"Jul 04, 2018",238.26,254.13,230.39,245.19,"233,191,008","2,004,800,288","Dash",-6.93000000000001,-2.90858725761773,2018-07-04
"Jul 03, 2018",248.81,259.48,238.1,238.34,"188,614,000","1,948,355,769","Dash",10.47,4.2080302238656,2018-07-03
"Jul 02, 2018",235.71,252.16,234.73,249.79,"156,646,000","2,039,978,302","Dash",-14.08,-5.97344194136862,2018-07-02
"Jul 01, 2018",239.14,240.26,231.65,235.7,"206,254,000","1,924,454,008","Dash",3.44,1.43848791502885,2018-07-01
"Jun 30, 2018",234.46,244.09,232,238.36,"104,743,000","1,945,735,489","Dash",-3.90000000000001,-1.66339674144844,2018-06-30
"Jun 29, 2018",219.49,238.45,217.36,234.24,"144,490,000","1,911,654,971","Dash",-14.75,-6.72012392364117,2018-06-29
"Jun 28, 2018",229.32,229.64,218.07,219.82,"164,232,992","1,793,617,651","Dash",9.5,4.14268271411129,2018-06-28
"Jun 27, 2018",231.92,231.92,224.62,229.2,"152,626,000","1,869,691,973","Dash",2.72,1.17281821317696,2018-06-27
"Jun 26, 2018",241.22,241.61,229.01,230.96,"185,207,008","1,883,659,140","Dash",10.26,4.25337865848603,2018-06-26
"Jun 25, 2018",237.62,246.21,235.68,241.2,"129,569,000","1,966,738,379","Dash",-3.57999999999998,-1.50660718794714,2018-06-25
"Jun 24, 2018",242.93,243.88,227.58,238.04,"107,736,000","1,940,519,519","Dash",4.89000000000001,2.01292553410448,2018-06-24
"Jun 23, 2018",236.82,248.37,236.39,243.01,"55,232,200","1,980,530,770","Dash",-6.19,-2.6137995101765,2018-06-23
"Jun 22, 2018",260.89,261.55,233.42,236.48,"58,715,100","1,926,901,090","Dash",24.41,9.35643374602323,2018-06-22
"Jun 21, 2018",265.52,268.98,259.62,260.83,"50,978,600","2,124,879,854","Dash",4.69,1.76634528472431,2018-06-21
"Jun 20, 2018",262.4,265.65,254.47,265.3,"93,710,200","2,160,813,853","Dash",-2.90000000000003,-1.10518292682928,2018-06-20
"Jun 19, 2018",265.38,271.04,259.51,261.52,"144,064,000","2,129,557,846","Dash",3.86000000000001,1.45451804958927,2018-06-19
"Jun 18, 2018",264.75,267.79,251.96,265.46,"138,831,008","2,161,107,926","Dash",-0.70999999999998,-0.268177525967887,2018-06-18
"Jun 17, 2018",266.6,270.87,262.93,265.77,"119,911,000","2,163,124,402","Dash",0.830000000000041,0.311327831958005,2018-06-17
"Jun 16, 2018",257.24,268.16,256.03,266.17,"129,594,000","2,165,949,047","Dash",-8.93000000000001,-3.47146633494014,2018-06-16
"Jun 15, 2018",268.27,270.09,256.45,258.06,"146,774,000","2,099,437,997","Dash",10.21,3.80586722331978,2018-06-15
"Jun 14, 2018",245.91,270.58,245.64,268.32,"112,286,000","2,182,438,288","Dash",-22.41,-9.11309015493473,2018-06-14
"Jun 13, 2018",261.78,262.33,241.77,245.96,"116,406,000","2,000,097,469","Dash",15.82,6.04324241729695,2018-06-13
"Jun 12, 2018",270.25,276.97,259.55,261.12,"70,134,304","2,122,878,071","Dash",9.13,3.37835337650324,2018-06-12
"Jun 11, 2018",273.82,279.11,260.75,271.81,"66,282,200","2,209,325,340","Dash",2.00999999999999,0.734058870791027,2018-06-11
"Jun 10, 2018",299.5,300.49,271.59,274.04,"72,081,400","2,226,957,832","Dash",25.46,8.50083472454089,2018-06-10
"Jun 09, 2018",310.5,313.02,299,299,"76,867,504","2,429,212,278","Dash",11.5,3.7037037037037,2018-06-09
"Jun 08, 2018",312.64,316.39,303.59,310.7,"68,043,600","2,523,741,389","Dash",1.94,0.620522006141248,2018-06-08
"Jun 07, 2018",314.4,318.47,311.96,312.67,"75,098,896","2,539,156,759","Dash",1.72999999999996,0.550254452926196,2018-06-07
"Jun 06, 2018",317.56,319.52,307.71,314.55,"75,630,800","2,553,874,311","Dash",3.00999999999999,0.94785237435445,2018-06-06
"Jun 05, 2018",317.03,319.86,307.91,317.42,"79,467,904","2,576,539,878","Dash",-0.390000000000043,-0.123016749203559,2018-06-05
"Jun 04, 2018",330.73,334.1,312.33,316.89,"79,868,600","2,571,662,571","Dash",13.84,4.18468236930428,2018-06-04
"Jun 03, 2018",322.31,334.65,321.38,331.19,"75,377,104","2,687,151,581","Dash",-8.88,-2.75511153858087,2018-06-03
"Jun 02, 2018",315.34,326.78,310.95,321.43,"80,244,496","2,605,414,228","Dash",-6.09000000000003,-1.93124881080739,2018-06-02
"Jun 01, 2018",304.94,316.02,301.66,315.35,"82,723,800","2,555,571,143","Dash",-10.41,-3.41378631862006,2018-06-01
"May 31, 2018",303.42,314.66,300.9,306.25,"81,447,904","2,481,254,406","Dash",-2.82999999999998,-0.932700547096429,2018-05-31
"May 30, 2018",316.89,319.14,297.97,304.14,"74,927,104","2,463,589,131","Dash",12.75,4.02347817854776,2018-05-30
"May 29, 2018",288.37,318.53,286.14,316.1,"98,299,696","2,559,946,793","Dash",-27.73,-9.61611818150294,2018-05-29
"May 28, 2018",315.96,320.37,288.02,288.44,"84,403,696","2,335,386,097","Dash",27.52,8.70996328649196,2018-05-28
"May 27, 2018",321.72,322.87,313.18,315.97,"85,613,504","2,557,738,563","Dash",5.75,1.78726843217705,2018-05-27
"May 26, 2018",339.3,339.48,321.57,321.79,"86,956,800","2,604,223,098","Dash",17.51,5.16062481579723,2018-05-26
"May 25, 2018",344.45,346.97,329.97,339.71,"83,410,200","2,748,621,321","Dash",4.74000000000001,1.3761068369865,2018-05-25
"May 24, 2018",340.42,348.99,325.95,343.71,"93,794,600","2,780,392,632","Dash",-3.28999999999996,-0.966453204864568,2018-05-24
"May 23, 2018",360.45,361.04,331.37,340.67,"80,860,800","2,755,130,866","Dash",19.78,5.48758496324039,2018-05-23
"May 22, 2018",384.6,386.4,359.02,360.39,"78,835,696","2,913,949,652","Dash",24.21,6.29485179407177,2018-05-22
"May 21, 2018",402.51,404.68,384.66,384.79,"85,493,504","3,110,587,580","Dash",17.72,4.40237509627089,2018-05-21
"May 20, 2018",386.9,404.25,384.95,402.08,"94,187,200","3,249,625,600","Dash",-15.18,-3.92349444300853,2018-05-20
"May 19, 2018",395.93,402.83,385.72,386.53,"99,795,000","3,123,221,513","Dash",9.40000000000003,2.37415704796303,2018-05-19
"May 18, 2018",387.96,396.43,376.92,395.89,"125,453,000","3,198,179,209","Dash",-7.93000000000001,-2.04402515723271,2018-05-18
"May 17, 2018",413.03,417.8,385.22,387.41,"198,663,008","3,128,935,428","Dash",25.6199999999999,6.20293925380722,2018-05-17
"May 16, 2018",429.32,429.32,399.22,412.6,"177,326,000","3,331,616,742","Dash",16.72,3.89453088605236,2018-05-16
"May 15, 2018",432.18,451.96,424.23,429.34,"174,088,000","3,466,002,913","Dash",2.84000000000003,0.657133601740023,2018-05-15
"May 14, 2018",416.49,447.55,390.87,432.71,"157,680,992","3,492,421,258","Dash",-16.22,-3.89445124732886,2018-05-14
"May 13, 2018",404.11,421.23,395.07,416.84,"99,754,096","3,363,601,736","Dash",-12.73,-3.15013238969587,2018-05-13
"May 12, 2018",389.24,409.24,379.01,404.53,"77,808,896","3,263,504,720","Dash",-15.29,-3.92816771143766,2018-05-12
"May 11, 2018",421.61,424.12,389.61,394.21,"108,972,000","3,179,508,977","Dash",27.4,6.49889708498376,2018-05-11
"May 10, 2018",443.15,460.73,420.41,421.34,"100,427,000","3,397,588,841","Dash",21.81,4.92158411373124,2018-05-10
"May 09, 2018",443.13,446,416.56,443.16,"102,561,000","3,572,684,538","Dash",-0.0300000000000296,-0.0067700223410804,2018-05-09
"May 08, 2018",458.76,467,438.34,443.78,"98,776,400","3,576,889,004","Dash",14.98,3.26532391664487,2018-05-08
"May 07, 2018",485.74,486.01,448.33,457.99,"108,330,000","3,690,582,865","Dash",27.75,5.71293284473175,2018-05-07
"May 06, 2018",506.06,521.14,482.57,485.22,"97,449,000","3,909,156,981","Dash",20.84,4.11808876417816,2018-05-06
"May 05, 2018",486.32,508.47,485.69,505.71,"113,858,000","4,073,325,150","Dash",-19.39,-3.98708669189011,2018-05-05
"May 04, 2018",502.68,502.68,480,486.32,"150,130,000","3,916,238,170","Dash",16.36,3.25455558208005,2018-05-04
"May 03, 2018",481.56,511.29,480,503.32,"124,091,000","4,052,181,986","Dash",-21.76,-4.51864772821663,2018-05-03
"May 02, 2018",478.17,482.65,461.84,481.49,"129,694,000","3,872,724,832","Dash",-3.31999999999999,-0.694313737791997,2018-05-02
"May 01, 2018",473.16,478.9,455.47,478.9,"101,299,000","3,850,990,786","Dash",-5.73999999999995,-1.21312029757375,2018-05-01
"Apr 30, 2018",498.44,499.43,472.02,472.77,"118,497,000","3,800,869,265","Dash",25.67,5.15006821282401,2018-04-30
"Apr 29, 2018",494.3,505.19,478.62,498.69,"101,137,000","4,008,355,637","Dash",-4.38999999999999,-0.8881246206757,2018-04-29
"Apr 28, 2018",470.74,500.29,469.61,494.11,"101,078,000","3,970,612,935","Dash",-23.37,-4.96452394102902,2018-04-28
"Apr 27, 2018",504.29,504.29,471.57,472.06,"108,192,000","3,792,522,900","Dash",32.23,6.39116381447184,2018-04-27
"Apr 26, 2018",463.11,504.12,450.95,503.86,"132,803,000","4,047,072,446","Dash",-40.75,-8.79920537237373,2018-04-26
"Apr 25, 2018",527.81,528.05,449.23,461.01,"125,297,000","3,702,055,798","Dash",66.8,12.6560694189197,2018-04-25
"Apr 24, 2018",504.88,541.29,504.88,530.13,"140,408,992","4,256,166,616","Dash",-25.25,-5.00118840120425,2018-04-24
"Apr 23, 2018",466.9,524.05,460.84,503.39,"148,591,008","4,040,545,099","Dash",-36.49,-7.81537802527308,2018-04-23
"Apr 22, 2018",444.55,478.45,440.24,467.71,"100,845,000","3,753,277,069","Dash",-23.16,-5.20976268136317,2018-04-22
"Apr 21, 2018",461.26,461.26,427.39,444.5,"92,526,096","3,566,210,634","Dash",16.76,3.63352556042145,2018-04-21
"Apr 20, 2018",431.57,464.41,426.38,460.41,"113,061,000","3,693,054,506","Dash",-28.84,-6.68257756563247,2018-04-20
"Apr 19, 2018",420.83,433.79,407.43,431.33,"104,800,000","3,458,970,126","Dash",-10.5,-2.49506926787539,2018-04-19
"Apr 18, 2018",363.41,421.93,362.33,421.18,"114,930,000","3,376,842,140","Dash",-57.77,-15.8966456619245,2018-04-18
"Apr 17, 2018",364.04,377.03,360,363.85,"76,948,496","2,916,542,661","Dash",0.189999999999998,0.0521920668058449,2018-04-17
"Apr 16, 2018",381.8,381.8,355.49,363.58,"78,933,104","2,913,646,378","Dash",18.22,4.77213200628602,2018-04-16
"Apr 15, 2018",356.67,384.68,356.67,381.7,"87,933,504","3,058,233,716","Dash",-25.03,-7.01769142344463,2018-04-15
"Apr 14, 2018",352.53,374.76,350.53,356.14,"77,555,400","2,852,749,589","Dash",-3.61000000000001,-1.0240263240008,2018-04-14
"Apr 13, 2018",355.67,388.31,346.61,353.07,"93,868,000","2,827,497,770","Dash",2.60000000000002,0.73101470464195,2018-04-13
"Apr 12, 2018",308.94,354,305.76,353.8,"89,128,200","2,832,737,041","Dash",-44.86,-14.5206188903994,2018-04-12
"Apr 11, 2018",299.51,309.42,296.69,309.42,"70,827,504","2,476,815,400","Dash",-9.91000000000003,-3.30873760475444,2018-04-11
"Apr 10, 2018",298.65,300.85,293.22,298.81,"71,283,200","2,391,341,335","Dash",-0.160000000000025,-0.0535744182153106,2018-04-10
"Apr 09, 2018",311.26,321.83,293.13,298.4,"69,226,600","2,387,576,526","Dash",12.86,4.1315941656493,2018-04-09
"Apr 08, 2018",297.94,314.1,297.79,310.85,"63,050,000","2,486,592,274","Dash",-12.91,-4.33308719876486,2018-04-08
"Apr 07, 2018",285.72,308.67,285.17,297.8,"60,452,100","2,381,621,336","Dash",-12.08,-4.22791544169116,2018-04-07
"Apr 06, 2018",300.65,302.8,284.21,285.45,"61,683,100","2,282,373,594","Dash",15.2,5.05571262265092,2018-04-06
"Apr 05, 2018",300.25,304.66,290.07,301.65,"66,728,700","2,411,373,001","Dash",-1.39999999999998,-0.466278101582007,2018-04-05
"Apr 04, 2018",339.84,340.33,298.09,299.85,"74,811,696","2,396,349,456","Dash",39.99,11.767302259887,2018-04-04
"Apr 03, 2018",312.64,342.02,311.93,339.85,"90,557,504","2,715,474,953","Dash",-27.21,-8.70330092118732,2018-04-03
"Apr 02, 2018",292.64,311.81,288.98,311.81,"72,383,600","2,488,906,375","Dash",-19.17,-6.55071077091307,2018-04-02
"Apr 01, 2018",306.21,311.11,285.68,291.53,"84,000,096","2,326,519,709","Dash",14.68,4.79409555533784,2018-04-01
"Mar 31, 2018",310.91,328.29,304.43,305.76,"72,144,400","2,439,551,831","Dash",5.15000000000003,1.65642790518157,2018-03-31
"Mar 30, 2018",328.65,331.36,303.44,311.12,"83,525,600","2,481,738,094","Dash",17.53,5.33394188346264,2018-03-30
"Mar 29, 2018",350.85,351.36,317.97,329.28,"101,243,000","2,625,985,214","Dash",21.5700000000001,6.147926464301,2018-03-29
"Mar 28, 2018",354.93,368.52,348.56,351.26,"107,592,000","2,800,637,743","Dash",3.67000000000002,1.03400670554758,2018-03-28
"Mar 27, 2018",390.24,392.19,354.23,354.75,"88,373,400","2,827,781,324","Dash",35.49,9.09440344403444,2018-03-27
"Mar 26, 2018",410.73,413.66,372.97,390.87,"107,776,000","3,114,957,614","Dash",19.86,4.8352932583449,2018-03-26
"Mar 25, 2018",420.02,423.19,409.39,411.79,"102,753,000","3,280,916,459","Dash",8.22999999999996,1.95943050330936,2018-03-25
"Mar 24, 2018",432.17,459.2,424.61,424.61,"111,372,000","3,382,310,545","Dash",7.56,1.74931161348543,2018-03-24
"Mar 23, 2018",411.27,427.46,392.33,427.46,"105,668,000","3,404,207,356","Dash",-16.19,-3.93658667055705,2018-03-23
"Mar 22, 2018",434.44,438.4,398.59,411.36,"96,356,400","3,275,281,129","Dash",23.08,5.3125863180186,2018-03-22
"Mar 21, 2018",429.15,450.64,424.79,434.51,"115,173,000","3,458,731,672","Dash",-5.36000000000001,-1.24898054293371,2018-03-21
"Mar 20, 2018",412.49,442.05,399.17,428.88,"109,677,000","3,413,062,474","Dash",-16.39,-3.97342965890082,2018-03-20
"Mar 19, 2018",392.32,409.32,368.52,409.32,"113,994,000","3,256,650,746","Dash",-17,-4.33319738988581,2018-03-19
"Mar 18, 2018",388.18,394.15,342.51,394.15,"117,296,000","3,135,131,078","Dash",-5.96999999999997,-1.53794631356586,2018-03-18
"Mar 17, 2018",426.3,427.39,383.16,387.28,"95,970,496","3,079,752,016","Dash",39.02,9.15317851278443,2018-03-17
"Mar 16, 2018",418.54,432.67,402.88,425.52,"97,572,200","3,383,053,777","Dash",-6.97999999999996,-1.66770201175514,2018-03-16
"Mar 15, 2018",425.95,431.43,393.73,418.24,"93,514,000","3,324,300,982","Dash",7.70999999999998,1.81007160464843,2018-03-15
"Mar 14, 2018",487.36,493.49,419.03,426.26,"96,938,400","3,387,172,660","Dash",61.1,12.5369336835194,2018-03-14
"Mar 13, 2018",499.24,514.01,479.87,487.37,"83,317,104","3,871,860,286","Dash",11.87,2.37761397323932,2018-03-13
"Mar 12, 2018",531.15,549.33,486.33,501.3,"85,381,400","3,981,518,097","Dash",29.85,5.61988138943801,2018-03-12
"Mar 11, 2018",483.6,548.41,469.99,531.8,"100,122,000","4,222,769,381","Dash",-48.1999999999999,-9.96691480562447,2018-03-11
"Mar 10, 2018",499.36,528.35,479.01,484.35,"91,266,096","3,845,007,858","Dash",15.01,3.00584748478052,2018-03-10
"Mar 09, 2018",492.66,499.86,440.97,499.5,"113,806,000","3,964,291,413","Dash",-6.83999999999997,-1.38838143953233,2018-03-09
"Mar 08, 2018",511.74,531.48,484.65,493.82,"104,108,000","3,918,214,464","Dash",17.92,3.50177824676594,2018-03-08
"Mar 07, 2018",578.14,586.74,501.81,513.74,"108,981,000","4,075,312,019","Dash",64.4,11.1391704431453,2018-03-07
"Mar 06, 2018",613.68,613.68,564.19,578.51,"118,674,000","4,587,947,355","Dash",35.17,5.73099986963889,2018-03-06
"Mar 05, 2018",620.88,621.26,608.79,614.58,"121,584,000","4,872,770,941","Dash",6.29999999999995,1.01468882875917,2018-03-05
"Mar 04, 2018",610,621.47,594.71,620.48,"118,065,000","4,918,415,183","Dash",-10.48,-1.71803278688525,2018-03-04
"Mar 03, 2018",602.16,615.06,595.72,610.52,"111,384,000","4,834,195,669","Dash",-8.36000000000001,-1.38833532615916,2018-03-03
"Mar 02, 2018",616.47,620.54,597.55,603.63,"102,460,000","4,778,426,498","Dash",12.84,2.08282641491071,2018-03-02
"Mar 01, 2018",584.14,622.67,582.31,617.53,"104,167,000","4,887,220,039","Dash",-33.39,-5.71609545656863,2018-03-01
"Feb 28, 2018",615,621.4,584.29,584.29,"99,014,400","4,622,983,150","Dash",30.71,4.99349593495936,2018-02-28
"Feb 27, 2018",622.41,644.3,608.42,615.85,"93,478,200","4,871,465,441","Dash",6.55999999999995,1.05396764190806,2018-02-27
"Feb 26, 2018",591.43,629.42,581.29,621.27,"73,748,304","4,913,138,053","Dash",-29.84,-5.04539844106657,2018-02-26
"Feb 25, 2018",594.43,602.26,578.82,591.69,"71,436,304","4,678,034,335","Dash",2.7399999999999,0.460945779990898,2018-02-25
"Feb 24, 2018",631.36,645.01,579.09,595.01,"85,813,200","4,703,132,680","Dash",36.35,5.75741256969083,2018-02-24
"Feb 23, 2018",631.64,650.14,607.84,631.66,"83,578,600","4,991,573,263","Dash",-0.0199999999999818,-0.00316636058514056,2018-02-23
"Feb 22, 2018",669.85,687.65,599.44,632.96,"102,483,000","5,000,621,124","Dash",36.89,5.5072031051728,2018-02-22
"Feb 21, 2018",688.38,721.26,667.52,670.39,"132,954,000","5,294,951,169","Dash",17.99,2.61338214358349,2018-02-21
"Feb 20, 2018",728.99,738.74,685.04,685.04,"126,208,000","5,409,363,963","Dash",43.95,6.02888928517539,2018-02-20
"Feb 19, 2018",687.7,731.11,687.22,728.73,"89,328,600","5,752,944,452","Dash",-41.03,-5.96626435945906,2018-02-19
"Feb 18, 2018",744.09,747.42,673.57,689.28,"96,752,600","5,440,153,882","Dash",54.8100000000001,7.36604443010927,2018-02-18
"Feb 17, 2018",699.13,748.89,693.64,742.16,"116,106,000","5,855,834,568","Dash",-43.03,-6.15479238482113,2018-02-17
"Feb 16, 2018",702.53,722.02,684.28,698.86,"100,343,000","5,512,989,367","Dash",3.66999999999996,0.522397620030456,2018-02-16
"Feb 15, 2018",679.79,705.67,667.21,703.86,"116,822,000","5,551,004,859","Dash",-24.0700000000001,-3.54079936450964,2018-02-15
"Feb 14, 2018",593.59,685.12,593.59,678.98,"138,992,000","5,353,454,871","Dash",-85.39,-14.3853501575161,2018-02-14
"Feb 13, 2018",622.11,625.75,583.4,595.47,"73,287,296","4,693,903,010","Dash",26.64,4.28220089694748,2018-02-13
